3693.98 5511.54 fox
5620.44 4209.47 penguin
5710.98 5332.33 penguin
4211.89 3842.6 squirrel
4114.27 3723.82 fox
5744.97 5984.97 coyote
3753.58 4102.46 mouse
3165.9 4045.74 platypus
5724.84 4898.73 fox
5767.21 4806.61 mule
5407.17 6504.23 gnu
4680.85 4860.95 fox
4775.38 3471.08 platypus
6341.42 5094.87 coyote
3375.32 5831.03 fox
5868.63 6716.04 fox
3445.8 4755.07 squirrel
4955.11 4169.11 monkey
4859.22 5631.14 mule
5136.83 3934.34 gnu
4371.69 4445.68 mule
4532.42 5965.33 gnu
5047.19 4709.26 coyote
4160.92 5059.56 monkey
3758.83 3445.78 coyote
3891.74 4302.21 platypus
5459.27 5866.13 squirrel
4908.06 2828.69 mule
3921.2 4350.7 monkey
4534.48 4557.95 platypus
6123.21 5283.49 penguin
3551.07 4339.92 monkey
2906.96 5258.13 coyote
3413.69 4992.93 penguin
4341.13 4481.74 squirrel
5513.31 4608.22 coyote
3820.58 4917.06 fox
3110.3 4448 monkey
5387.15 4063.82 gnu
3969.5 5440.96 mule
4703.52 4603.12 fox
4698.48 4077.8 mouse
5168.9 4680.15 squirrel
4518.45 5227.82 monkey
4395.1 5192.12 squirrel
5546.21 4768.71 monkey
5957.54 5245.35 gnu
3978.21 5575.57 mouse
3022.49 6368.36 squirrel
2612.61 4388.75 mule
4960.01 6037.58 fox
4545.73 4473.79 mouse
5997.74 5211.83 platypus
4236.68 4852.47 platypus
5159.36 4979.57 penguin
4381.98 5684.41 fox
5087.5 6729.36 gnu
4253.55 6645.24 squirrel
5644.53 3457.45 squirrel
6286.02 5287.6 monkey
3360.39 5005.92 fox
5654.61 6071.98 mule
4980.6 6175.59 squirrel
4759.37 5039.84 squirrel
4825.98 4993.68 coyote
4409.83 3724.86 mouse
4991.89 4246.56 penguin
4035.44 5329.64 platypus
5995.68 5816.03 penguin
4422.24 3833.64 fox
6501.36 3507.01 penguin
4642.76 4672.1 fox
4540.46 3653.36 mouse
4438.81 4028.66 platypus
4239.57 3587.12 fox
6833.75 5557.2 monkey
4824.1 3281.08 mule
5928.88 5828.97 gnu
4377.02 5610.55 fox
6113.81 4206.21 gnu
6138.61 5391.32 platypus
3983.07 4634.76 fox
4516.28 5645.51 fox
3984.5 3265.81 fox
4972.58 4195.91 squirrel
5616.94 4368.98 mouse
5393.92 4067.48 fox
6676.47 5492.03 platypus
7094.13 6140.94 monkey
3983.88 4453.82 squirrel
2095.02 5004.16 mouse
6888.45 4501.08 penguin
4594.87 5256.95 coyote
6472.27 4404.66 fox
4099.58 6266.35 mule
3134.91 5827.27 monkey
3770.01 4076.83 mouse
5833.98 5106.61 mule
4830.83 3487.84 mouse
5169.88 6078.52 coyote
3888.31 5731.56 mule
4483.66 4197.44 coyote
5099.2 5537.53 coyote
4928.03 6349.3 monkey
3896.83 4768.77 gnu
4519.09 3926.07 platypus
4538.89 4724.36 squirrel
4830.44 6631.35 coyote
4437.83 5619.69 platypus
6346.04 4120.1 squirrel
5096.12 5408.89 mule
2799.79 5157.21 mouse
4003.64 4435.51 monkey
4881.25 5864.48 squirrel
4153.59 5930.35 mouse
6978.71 4861.96 platypus
4561.49 6486.79 monkey
4445.53 4548.88 mule
5347.28 4121.44 gnu
4850.36 4360.93 platypus
5698.95 4771.75 fox
5204.89 5611.03 mule
6059.66 4277.69 platypus
5175.48 5129.2 platypus
5265.03 4649.39 mule
3193.18 5225.48 penguin
3761.49 5405.1 mouse
5062.81 5736.08 monkey
4423.72 5705.27 mule
6062.86 4625.8 platypus
4560.63 5220.59 gnu
5824.95 3280.27 fox
5210.42 5563.28 monkey
2895.8 7297.46 platypus
7008.81 5878.52 monkey
4545.73 3812.35 penguin
4885.89 4311.81 gnu
5526.85 2962.38 squirrel
5932.25 4662.51 fox
5550.64 4647.34 squirrel
5264.09 5604.49 mouse
3950.2 4827.1 squirrel
4409.26 6487.33 fox
4609.21 4840.86 fox
3289.25 5059.88 coyote
4320.95 6158.51 mouse
3864.36 5873.56 platypus
4071.51 3442.8 gnu
3803.02 3801.55 penguin
5617.85 5875.42 monkey
4294.54 5463.45 squirrel
4897.53 2592.04 fox
4377.51 5127.26 fox
6651.84 2950.04 fox
7471.2 2904.58 platypus
3928.98 5519.33 squirrel
4839.8 6587.52 fox
5363.37 5242.11 penguin
4771.64 5725.2 platypus
3009.37 4708.7 platypus
5468.16 5299.21 coyote
5125.63 4168.28 platypus
5409.44 5982.46 platypus
4631.03 6332.01 coyote
4539.61 5391.56 mouse
3103.12 7025.69 mule
3767.78 5203.4 fox
5315.37 3336.54 coyote
3526.49 5147.51 gnu
5004.84 4962.35 mouse
5207.28 5804.41 mouse
5511.5 5764.58 mule
5912.99 3997.41 monkey
8014.01 4487.41 mouse
3690.92 5815.13 mule
4324.96 3852.63 mouse
6856.51 5850.19 platypus
4356.85 5032.82 gnu
5059.99 4685.01 mouse
4603.84 4711.44 coyote
4212.47 5456.38 squirrel
4790.58 3868.65 monkey
4278.63 3179.45 coyote
5428.89 4279.19 penguin
3822.03 4331.79 fox
4394.4 4999.07 gnu
6059.82 5260.09 squirrel
4671.38 5353.06 fox
5086.46 3547.62 monkey
6326.06 4617.53 fox
4207.5 4451.68 platypus
6523.5 4338.71 fox
5769.65 3956.06 monkey
7925.39 3215.07 mouse
6184.89 4206.75 coyote
4555.78 6335.05 penguin
4585.11 4304.21 squirrel
5175.46 6485.21 coyote
5228.18 3726.63 mule
5650.2 6319.69 monkey
6361.7 4122.26 squirrel
4377.04 5118.36 platypus
5940.79 5113.12 fox
5626.42 4451.91 squirrel
6615.68 3929.38 penguin
4331.34 4650.5 monkey
4820.42 4443.48 monkey
5458.21 5879.14 coyote
4125.4 3989.81 penguin
3891.42 4803.99 fox
3617.83 6554.97 squirrel
4967.92 4100.8 squirrel
4739.3 4222.83 fox
5797.77 5521.22 fox
5289.24 5249.42 mule
3882.08 4450.88 fox
4682.41 4907.66 fox
4199.9 6401.67 mouse
4159.71 5203.29 fox
5257.92 4653.23 monkey
4007.21 4499.78 mouse
5433.42 3829.89 penguin
4052.48 4629.11 gnu
5028.06 4080.53 mouse
4384.32 3676.23 gnu
4035.87 4850.56 mule
4476.54 5146.09 gnu
5401.58 4961.58 monkey
6300.17 3206.02 monkey
5391.84 4050.4 platypus
5094.41 3967.18 monkey
4553.3 5112.37 platypus
5382.9 5928.07 gnu
5811.62 4404.52 gnu
3449.52 4055.92 coyote
4627.43 7001.54 monkey
4564.74 4175.86 squirrel
4350.21 4259.3 coyote
5705.54 7399.08 coyote
3747.21 5247.19 mule
5866.89 5736.02 coyote
5394.42 4894.85 fox
4514.37 7521.23 gnu
5282.18 4493.6 coyote
4442.15 6438.5 fox
4753.84 5320.64 platypus
4411.1 3544.75 platypus
5673.64 4602.35 coyote
5443.24 5156.91 squirrel
4964.3 5298.47 squirrel
5408.93 4441.45 fox
4960.37 6203.93 fox
3588.37 5581.7 squirrel
5085.9 3915.47 mouse
5207.05 4173.87 mouse
4109.65 5143.06 platypus
4567.02 4632.44 squirrel
5728.19 5162.41 coyote
5788.68 4813.23 platypus
6074.72 3594.78 platypus
3055.51 4605.57 penguin
5543.03 4865.07 mouse
4139.86 6585.27 mouse
6529.29 4885.81 gnu
5089.77 6484.93 fox
4821.15 3869.94 platypus
5076.7 5652.96 gnu
4128.53 6415.19 gnu
5712.73 4432.28 monkey
3639.9 6561.66 mouse
6242.08 5560.6 platypus
4427.58 3257.29 gnu
4079.18 7319.54 mouse
5104.88 4928.18 monkey
3938.08 4656.98 platypus
4522.47 5984.3 mule
4863.21 4661.19 mouse
4614.17 5561 mouse
2901.33 3857.38 monkey
5885.14 6773.88 fox
6367.07 4842.92 gnu
5008.39 6766.64 gnu
5442.99 4429.54 coyote
6627.57 6309.81 platypus
4221.96 6134.16 fox
4286.24 5084.17 mule
4567.95 7744.46 coyote
6224.57 6286.09 penguin
4698.04 7235.21 penguin
5542.4 5547.9 monkey
4100.32 6732.63 coyote
5007.95 4051.4 squirrel
5477.02 4960.21 fox
4784.98 5065.74 platypus
3874.3 4887.69 penguin
4657.1 5119.64 coyote
5557.16 4866.36 mouse
4135.23 5222.87 monkey
5534.69 5984.88 mouse
4400.64 5945.3 penguin
5514.92 4257.08 fox
5038.75 4773.61 monkey
4622.46 4568.73 gnu
3932.96 5668.03 mule
4505.94 6277.53 mule
5557.37 5652.81 squirrel
4571.53 5061.64 monkey
3986.53 4981.46 monkey
2994.16 4058 penguin
6689.64 5685.31 squirrel
4272.38 5352.33 gnu
5570.81 4320.1 monkey
6384.23 4323.22 monkey
6107.08 4798.43 mouse
4546.25 5419.07 platypus
4408.77 5049.81 fox
5787.07 4580.34 monkey
5459.72 4974.06 monkey
4829.54 4924.54 penguin
6355.16 5633.47 squirrel
4175.37 3555.08 mule
3197.59 5767.25 mule
4232.92 4964.82 mule
4815.99 5010.69 squirrel
4679.42 6669.29 fox
3809.24 6164.09 mouse
2757.54 4673.19 penguin
4953.25 7013.86 mouse
5137.71 3539.96 fox
4128.21 4460 coyote
3903.14 4536.28 mouse
5068.57 3875.46 fox
7057.74 3426.46 gnu
5716.23 4772.53 fox
6159.48 5116.92 squirrel
4528.75 5627.12 platypus
7456.58 4991.87 gnu
5747.73 5537.56 squirrel
2767.86 5575.99 mule
4927.11 4694.4 monkey
5521.34 5092.98 mouse
5432.55 7063.81 mule
5136.25 6021.9 squirrel
6322.63 5594.92 mouse
4971.86 2325.83 monkey
4884.07 4789.97 fox
5387.56 4967.35 mouse
6649.84 4373.7 platypus
4237.38 5400.95 gnu
4894.54 5978.63 mouse
5225.07 4717.36 fox
3525.1 5710.46 platypus
4997.05 5264.93 platypus
5817.3 5275.89 mule
3872.09 6127.39 fox
4939.14 4962.86 monkey
4276.56 4998.5 penguin
3932.76 4995.75 mouse
3849.62 5683.39 penguin
4464.76 6538.71 penguin
5157.98 5038.11 mule
4281.66 4379.71 mouse
5895.06 4807.49 mouse
5055.62 6783.98 platypus
3708.07 4577.4 platypus
6026.24 3025.38 monkey
2001.95 4562.74 mouse
4955.66 7205.93 mule
4080.59 5058.71 platypus
3854.41 4134.64 platypus
6662.29 5772.67 coyote
5290.38 5379.06 gnu
5376.37 4337.32 fox
5323.67 6993.38 fox
6591.1 4889.52 fox
5988.89 5272.42 penguin
5814.34 3402.4 mule
6521.63 7253.59 mule
6404.1 3840.57 coyote
5781.74 5160.74 coyote
5219.28 6152.13 platypus
4967.32 5023.24 platypus
5905.44 5452.68 penguin
4346.67 2698.8 coyote
2368.62 4656.98 fox
5281.34 5093.25 penguin
5816.98 4710.62 gnu
6783.05 5131.71 penguin
4910.95 4809.36 gnu
5065.39 4460.69 fox
6483.41 6174.28 gnu
4729.73 5484.47 platypus
5420.91 6337.99 mouse
7773.52 3892.87 fox
4401.57 4414.47 gnu
3837.2 6935.28 squirrel
5745.62 5468.82 gnu
7109.62 5132.86 fox
5777.3 5174.51 gnu
4673.31 3675.34 platypus
4463.97 5031.75 squirrel
4491.35 6681.62 mule
5185.37 5675.12 mule
5391.55 5519.67 penguin
5534.11 4394.85 platypus
5661.99 4256.72 mule
5259.81 5402.98 squirrel
5987.01 5567.71 penguin
4028.76 5438.22 monkey
5762.96 3278.38 fox
4186.39 7265.35 fox
5050.67 4654.61 mule
4424.14 5570.07 platypus
4058.45 6840.49 penguin
7436.93 6664.26 squirrel
4274.2 5522.54 squirrel
5398.67 4025.27 gnu
5402.75 5080.1 squirrel
4818.01 4941.95 squirrel
5560.03 4985.1 fox
4359.2 4707.76 penguin
4474.61 4764.4 platypus
5511.28 7220.14 squirrel
4213.35 6733.28 gnu
3826.87 4848.88 monkey
5580.6 3791.96 platypus
4984.47 5395.67 squirrel
4703.47 5802.73 monkey
4685.55 5805.61 penguin
4774.88 6656.84 monkey
5944.8 5033.88 mouse
4355.14 3480.12 squirrel
6092.42 5378.96 mule
5822.09 4103.61 monkey
4908.03 4383.95 mule
5650.32 5464.34 penguin
5008.55 3405.47 coyote
3896.72 5110.76 coyote
6218.86 5163.37 penguin
4052.09 4139.04 mouse
4715.73 4781.74 coyote
5310.61 5712.23 penguin
3761.12 3502.61 platypus
4175.44 4457.52 penguin
5308.27 3913.11 gnu
5793.79 4776.48 mule
5071.12 5357.62 squirrel
5223.64 5945.11 fox
3730.19 5035.86 mouse
3644.2 2930.8 mouse
6378.97 3132.79 fox
5075.82 4222.43 gnu
5537.24 5526.19 gnu
4919.79 4114.42 penguin
5492.14 3994.96 penguin
4833.42 4080.41 squirrel
4372.31 4734.11 squirrel
4929.52 4452.09 squirrel
6326.16 4778.67 coyote
4522.72 4935.98 mule
5289.74 4923.23 squirrel
6030.64 3756.96 squirrel
8059.46 4466.45 gnu
5946.76 7511.96 gnu
4879.89 2775.29 coyote
5886.34 5472.43 platypus
5026.5 6401.75 gnu
5899.47 4851.58 platypus
5187.65 4450.58 monkey
6007.35 4740.01 monkey
6316.74 6346.91 squirrel
3652.84 5522.78 fox
4842.43 4209.36 platypus
4065.32 5400.98 mule
7462.77 7127.97 fox
4983.5 3281.82 squirrel
5955.79 5812.58 monkey
3740.3 4493.91 squirrel
6512.28 4640.86 squirrel
5319.54 3908.72 penguin
6277.53 3993.44 gnu
5376.2 7120.46 monkey
4158.98 5708.91 monkey
4073.76 5513.03 penguin
5877.72 4630.06 monkey
5676.06 2650.93 monkey
4419.76 5540.66 monkey
6073.22 3835.19 coyote
5798.18 5027.74 squirrel
5114.59 2829.64 gnu
6814.86 5447.59 squirrel
6991.16 4947.93 mouse
3204.77 6977.88 penguin
4140.98 5364.59 monkey
5060.48 5540.01 coyote
6007.21 5715.7 fox
5522 3331.27 coyote
4314.31 4023.54 mouse
5569.55 4101.57 penguin
5414.17 4048.7 mouse
4866.83 3552.87 penguin
5931.52 6234.78 squirrel
4312.58 2872.73 mouse
5683.66 4882.14 platypus
3542.43 5958.53 gnu
3905.76 3820.91 mule
4430.78 4453.86 mouse
4691.79 6125.09 penguin
5813.4 4785.19 mouse
5515.96 4969.8 monkey
4209.55 5559.19 squirrel
4226.99 6493.06 mouse
3858.9 4072.19 squirrel
4809.07 3759.78 platypus
4324.48 4020.41 mouse
4911.38 4708.44 mule
5025.78 3585.52 coyote
6883.95 4353.79 fox
7762.8 6072.71 squirrel
5851.5 5176.66 penguin
4698.81 5580.32 fox
3836.16 4648.94 platypus
4635.04 6052.22 mouse
5488.3 4234.36 fox
6731.99 4887.44 mouse
6285.21 4944.7 mule
6415.26 5793.02 fox
5455.29 5392.8 squirrel
5670.11 3455.89 platypus
5785.49 5976.82 fox
5318.95 4895.66 penguin
5373.44 6055.76 coyote
5698.63 5585.41 gnu
6197.59 5882.48 mouse
7325.99 5056.88 monkey
4892.89 4379.25 penguin
5082.28 5620.9 squirrel
4652.1 3809.44 fox
5602.13 6066.45 gnu
4894.73 5730.46 monkey
4885.42 6328.36 fox
3855.65 5253.41 platypus
3292.82 4691.02 fox
4841.62 6120.38 squirrel
4672.63 5134.98 coyote
6011.48 5285.38 platypus
6158.87 4828.96 mouse
5509.19 5927.53 monkey
5459.46 5757.1 platypus
3585.13 5193.27 fox
5977.04 4857.16 platypus
4723.94 4991.68 monkey
5396.36 5038.67 monkey
5178.96 5906.49 penguin
4318.38 5690.43 monkey
4300.24 4306.61 fox
4091.46 4891.19 mouse
5586.55 4053.8 fox
4304.51 3613.65 monkey
5624.23 6106.94 penguin
4043.69 4788.34 fox
4590.09 5090.86 monkey
3829.49 5506.79 fox
5060.07 6414.84 gnu
4908.84 5552.73 penguin
6071.36 5323.18 gnu
4129.49 6713.61 fox
4759.98 4571.45 squirrel
5130.63 3882.64 fox
5333.35 4554.72 mouse
4311.65 5834.5 squirrel
4807.53 4448.85 fox
4053.06 5450.37 penguin
5241.45 5121.87 squirrel
4012.61 4885.03 penguin
2851.79 4623.11 fox
5186.55 7066.98 fox
3626.54 5940.25 coyote
4326.39 6024.3 monkey
4061.62 5767.55 penguin
2533.52 4480.09 platypus
6954.21 3386.66 mule
2990.45 6316.34 platypus
7037.13 4169.53 mouse
4183.97 3184.54 mouse
5288.43 5629.1 coyote
5627.65 4359.2 mouse
5123.95 5621.15 platypus
2025.73 4645.63 coyote
6265.04 5611.11 fox
4126.28 6039.72 coyote
3757.23 4490.66 platypus
5558.51 4858.98 monkey
5320 4137.39 platypus
5151.04 4868.41 monkey
4358.56 6482.18 penguin
5556.73 5396.76 monkey
6067.18 3674.91 gnu
5014.72 3853.69 mule
5707.67 4499.67 gnu
3691.93 3732.69 fox
5042.32 5142.16 gnu
6670.42 8020.91 mouse
5043.87 5671.32 penguin
5418.07 4475.75 penguin
5305.7 4383.19 gnu
4174.32 4641.92 mouse
5395.95 6389.22 fox
4918.62 5253.3 mule
3639.09 4059.55 penguin
6793.25 5887.79 penguin
3929.47 5053.65 penguin
5207.24 4176.36 platypus
4732.15 4204.07 mule
4443.47 3224.45 gnu
4994.11 4658.71 squirrel
4813.37 5140.07 penguin
5918.33 5216.02 mule
5786.72 5264.66 mule
3906.88 6078.54 coyote
4899.63 4528.89 mule
5185.64 4927.62 penguin
4609.58 4069.13 gnu
5023.37 5089.22 mouse
4330.37 6378.8 mule
3451.9 3781.47 squirrel
4503.63 5715.72 gnu
5202.15 4622.35 fox
4774.04 3213.22 monkey
5289.55 4758.93 platypus
6367.74 6793.83 mouse
7255.85 4732.09 gnu
4310.03 4999.68 monkey
5737.47 4726.32 coyote
4922.65 5213.53 penguin
4830.42 5486.03 platypus
4613.23 5131.99 mule
4759.08 6731.84 mouse
4859.02 4264.64 platypus
2828.03 4005.23 penguin
5363.64 5396.6 gnu
5390.51 5294.59 squirrel
5702.75 5830.28 penguin
6776.02 4482.51 mule
4041.26 5033.82 mouse
6043.82 3652.03 fox
4472.38 3576.03 coyote
5495.22 4365.04 gnu
4836.19 5431.15 mule
6863.9 7356.44 penguin
4187.65 3076.56 mouse
5739.73 5174.69 monkey
7078.41 4802.66 squirrel
6564.83 5040.07 coyote
4558.05 5808.37 fox
4078.74 3884.61 gnu
5651.2 4325.94 mouse
4548.53 4653.12 mouse
4104.24 5440.98 mouse
3380.79 3127.61 penguin
4751.16 5514.47 monkey
5168.2 6446.2 platypus
3427.49 3497.25 penguin
4727.28 5642.59 squirrel
3727.77 5217.03 monkey
4880.19 5534.72 penguin
5590.56 3154.88 coyote
5114.98 4727.45 mule
5541.77 4809.01 gnu
3571.45 5359.96 gnu
5343.16 4510.24 mule
6189.7 3379.55 fox
5540.71 5068.6 platypus
6096.52 4583.19 mouse
5063.97 5458.07 monkey
5706.29 5804.86 squirrel
4992.32 4671.19 mouse
4498.91 4679.91 mouse
5598.09 4898.47 platypus
5789.24 3452.21 platypus
4801.34 4437.84 gnu
4394.15 5871.76 penguin
3057.87 4102.94 platypus
5293.11 5282.64 platypus
5690.94 5797.23 mule
5917.91 6095.48 platypus
5240.8 5041.68 monkey
2804.47 6403.12 platypus
6524.82 3885.07 monkey
6313.65 4651 fox
8858.49 4518.79 platypus
5770.63 6077.02 squirrel
3935.7 6259.74 squirrel
4901.45 5094.84 coyote
2914.9 3666.93 mouse
5774.71 4910 platypus
4772.89 6397.98 coyote
5175.06 5620.25 mule
6890.84 4645.1 penguin
4268.36 6108.8 mule
5368.31 3285.13 coyote
6935.16 4325.84 mouse
5652.27 7007.96 monkey
5137.39 4801.2 penguin
6274.41 5019.18 squirrel
4099.96 4845.86 mule
6489.07 5312.13 squirrel
5441.41 5513.27 gnu
5277.2 6090.5 monkey
5363.36 5592.61 mule
5180.03 4632.06 monkey
5328.25 5128.87 squirrel
6063.81 4197.46 mouse
5799.3 3715.99 mouse
6365.96 3889.37 coyote
4448.22 5848 monkey
4848.71 5071.96 squirrel
6017.84 5446.46 mouse
6135.28 4109.32 mouse
4971.86 3655.17 platypus
5508.4 4549.9 platypus
5784.59 6050.62 monkey
4217.3 4533.41 fox
4254.34 4092.6 coyote
5149.42 4629.77 mouse
5133.75 3667.19 mule
2753.73 4526.01 monkey
4637.23 6582.23 monkey
3134.71 5282.39 monkey
3299.82 4648.15 penguin
4315.19 4142.6 fox
5502.61 6061.57 coyote
4823.73 5976.29 mouse
4375.93 4067.1 gnu
5365.21 5296.88 coyote
5640.92 4437.17 gnu
4684.94 4330.92 platypus
3675.72 5272.35 penguin
6004.81 4862.97 gnu
3910.46 6612.33 mouse
4960 4237.03 mouse
6061.95 6133.5 squirrel
6241.78 4639.24 gnu
5267.4 5443.63 squirrel
3702.42 4560.25 monkey
5665.46 4551.54 platypus
5660 4035.85 coyote
5077.03 4630.78 platypus
3622.49 4111.74 squirrel
4331.03 4564.15 platypus
6792.09 4358.11 coyote
6387.17 5469.58 coyote
6152.6 6156.64 mule
5447.6 4588.19 coyote
4516.73 5116.36 platypus
3882.86 3976.72 platypus
5752.2 4467.4 monkey
2918.4 6056.08 platypus
5193.91 4157.46 mouse
5141.23 5525.35 squirrel
5843.93 5548.33 coyote
4726.85 5697.61 platypus
4622.02 4578.37 penguin
4843.33 3848.2 squirrel
4237.75 4877.4 squirrel
7469.28 3861.53 fox
2968.87 5654.45 squirrel
5319.07 6847.8 mouse
4232.53 4476.93 mouse
4452.05 5918.41 platypus
5146.15 6825.88 coyote
5365.28 5234.4 coyote
4571.29 4490.15 coyote
4225 4297.66 platypus
3962.32 3779.39 penguin
6930.79 6109.75 mouse
4042.69 6561.56 gnu
4138.26 4748.78 mule
5041.49 4942.89 penguin
4171.2 5215.1 monkey
3373.47 5423.77 penguin
5494.62 5145.56 fox
4697.47 5432.13 fox
5745.28 4071.17 mule
5552.29 6028.94 squirrel
2387.78 4284.57 platypus
5490.87 6170.94 penguin
5999.66 5062.43 platypus
4354.1 5004.11 gnu
5535.14 4756.16 coyote
5024.56 3980.25 fox
6121.88 5377.72 mule
4305.98 5896.38 gnu
5356.61 4473.81 mouse
5564.45 5224.34 fox
5601.73 5670.93 platypus
4148.71 5414.4 mule
3816.33 4464.49 penguin
6520.23 5171.73 squirrel
6217.05 5164.85 platypus
4866.85 5071.46 platypus
5356.21 5786.05 mouse
4267.95 6325.02 penguin
6220.7 5162.44 monkey
3842.97 5448.48 squirrel
6527.19 4203.23 penguin
6941.92 6326.04 penguin
3521.51 4162.25 monkey
6152.36 5562.76 mouse
5089.86 5439.57 penguin
5362.16 3363.87 mule
4737.09 3816.08 mouse
4908.69 3723.61 gnu
3957.97 5041.43 mule
5683.78 6222.92 platypus
6228.85 3621.85 platypus
6159.69 5391.11 mouse
6665.8 2848.84 squirrel
6019.42 2945.43 gnu
3522.37 6344.76 coyote
5205.04 5650.55 fox
5158.96 5821.98 mouse
7416.6 6368.45 monkey
2944.06 5177.3 mouse
5514.51 4628.41 coyote
4453.04 5708.69 gnu
5339.13 5660.69 squirrel
5254.45 5206.75 monkey
4281.81 5477.23 gnu
3755.19 3827.84 platypus
5242.77 7333.93 mule
6621.39 5197.53 mule
6360.98 5337.53 penguin
4810.51 4843.51 mouse
4759.56 6068.86 fox
3639.16 5275.76 squirrel
6550.26 3942.18 coyote
3947.24 4849.54 fox
4875.2 5391.98 coyote
4860.68 3831.49 mule
5609.43 5452.64 fox
3172.1 4362.44 squirrel
5464.92 3875.32 penguin
4085.97 5516.77 gnu
5691.87 5419.29 coyote
5013.63 4277.8 platypus
4797.22 4455.28 squirrel
3846.28 5650.09 mule
4599.07 7879.98 fox
5040.98 4645 monkey
3717.74 5202.13 squirrel
4852.14 4572.3 coyote
5758.34 4956.94 gnu
5487.38 4536.82 platypus
6850.43 5923.26 mule
5683.15 4452.97 mule
5336.78 5966.93 squirrel
4451.2 6231.13 coyote
4182.18 5906.54 coyote
4551.53 2622.9 platypus
4903.8 4646.48 monkey
4128.94 5733.57 monkey
4126.03 5365.5 penguin
4835.71 6203.45 monkey
4904.4 3894.37 fox
